id,role_rank,job_role,job_role_clean,company,start_date,end_date,is_current,days_to_next_role,days_in_role,gap_days_before,major,graduation_year,gender,final_cluster_id,final_cluster_label,detailed_cluster_id,detailed_cluster_label,has_grad_degree,grad_degree_type,grad_major
1060,2,construction estimator,construction estimator,kustom us,10/1/23,11/1/24,FALSE,489,397,-274,building construction,2021,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
1060,1,project manager,project manager,sessler wrecking,2/1/25,7/17/25,TRUE,,166,92,building construction,2021,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
1061,6,server,server,carlos okellys,6/1/16,7/1/18,FALSE,214,760,,building construction,2020,male,23,23_Others,28,28_Others,FALSE,,
1061,4,house supervisor,house supervisor,virginia tech,1/1/17,1/1/20,FALSE,850,1095,-546,building construction,2020,male,23,23_Others,28,28_Others,FALSE,,
1061,5,intern,intern,lendlease,5/1/19,8/1/19,FALSE,642,92,-245,building construction,2020,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1061,3,engineer,engineer,clark construction group,2/1/21,12/1/22,FALSE,668,668,550,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1061,2,project engineer,project engineer,clark construction group,12/1/22,3/1/24,FALSE,456,456,0,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1061,1,assistant project manager,assistant project manager,hitt contracting inc,3/1/24,7/17/25,TRUE,,503,0,building construction,2020,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1062,6,cadet,cadet,army rotc official page,8/1/16,12/1/20,FALSE,273,1583,,building construction,2020,male,19,19_Military,27,27_Military,FALSE,,
1062,8,assistant superintendent intern,assistant superintendent intern,rc andersen llc,5/1/17,8/1/17,FALSE,1127,92,-1310,building construction,2020,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1062,7,field intern,field intern,forrester construction,6/1/20,8/1/20,FALSE,214,61,1035,building construction,2020,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1062,4,platoon leader,platoon leader,us army,1/1/21,2/1/22,FALSE,396,396,153,building construction,2020,male,19,19_Military,27,27_Military,FALSE,,
1062,3,dive trainee,dive trainee,us army,2/1/22,10/1/22,FALSE,242,242,0,building construction,2020,male,23,23_Others,28,28_Others,FALSE,,
1062,2,executive officer,executive officer,us army,10/1/22,6/1/24,FALSE,609,609,0,building construction,2020,male,13,13_OtherExecutive,21,21_Executive_Owner_President,FALSE,,
1062,1,project engineer,project engineer,us army,6/1/24,7/17/25,TRUE,0,411,0,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1062,5,project engineer,project engineer,us army corps of engineers,6/1/24,7/17/25,TRUE,,411,-411,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1063,4,summer intern,summer intern,lipsky construction,5/1/17,8/1/17,FALSE,365,92,,building construction,2020,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1063,3,master electrician assistant,master electrician assistant,anything electric,5/1/18,8/1/18,FALSE,762,92,273,building construction,2020,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1063,2,field coordinator intern,field coordinator intern,holder construction company,6/1/20,8/1/20,FALSE,183,61,670,building construction,2020,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1063,1,second lieutenant,second lieutenant,us army,12/1/20,7/17/25,TRUE,,1689,122,building construction,2020,male,19,19_Military,27,27_Military,FALSE,,
1064,2,project manager,project manager,wg tomko inc,2/1/21,6/1/25,FALSE,1581,1581,,building construction,2020,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
1064,1,contract administrator,contract administrator,burdette koehler murphy  associates inc,6/1/25,7/17/25,TRUE,,46,0,building construction,2020,male,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,FALSE,,
1065,14,ocean breeze mascot,ocean breeze mascot,ocean breeze waterpark,6/1/12,8/1/12,FALSE,334,61,,building construction,2020,male,,,28,28_Others,FALSE,,
1065,13,oceanfront lifeguard,oceanfront lifeguard,virginia beach life saving svc,5/1/13,9/1/14,FALSE,396,488,273,building construction,2020,male,23,23_Others,28,28_Others,FALSE,,
1065,12,engineering apprentice,engineering apprentice,office of naval research,6/1/14,9/1/14,FALSE,1035,92,-92,building construction,2020,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
1065,11,research assistant,research assistant,virginia tech,4/1/17,6/1/17,FALSE,30,61,943,building construction,2020,male,3,3_StudentPosition,5,5_StudentPosition,FALSE,,
1065,10,engineering intern,engineering intern,kiewit,5/1/17,8/1/17,FALSE,457,92,-31,building construction,2020,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1065,9,field technician,field technician,ecs limited,8/1/18,12/1/18,FALSE,153,122,365,building construction,2020,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1065,8,construction assistant,construction assistant,cape henry builders inc,1/1/19,4/1/19,FALSE,151,90,31,building construction,2020,male,8,8_ProjectManagementRoute,1,1_FieldPositions,FALSE,,
1065,7,junior architect,junior architect,reynolds architecture,6/1/19,10/1/19,FALSE,305,122,61,building construction,2020,male,20,20_VDC,29,29_VDC,FALSE,,
1065,6,project manager,project manager,copeland excavation and construction,4/1/20,8/1/20,FALSE,244,122,183,building construction,2020,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
1065,5,project engineer,project engineer,james g davis construction davis,12/1/20,9/1/21,FALSE,304,274,122,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1065,4,project engineer,project engineer,robertson  olson construction inc,10/1/21,4/1/22,FALSE,212,182,30,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1065,3,project engineer,project engineer,anderson poolworks,5/1/22,5/1/23,FALSE,365,365,30,building construction,2020,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1065,1,project manager,project manager,portland state university,5/1/23,7/17/25,TRUE,276,808,0,building construction,2020,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
1065,2,portland city council candidate,portland city council candidate,city of portland,2/1/24,11/1/24,FALSE,,274,-532,building construction,2020,male,23,23_Others,28,28_Others,FALSE,,
1066,5,site management intern,site management intern,the bannett group,7/1/16,9/1/16,FALSE,365,62,,building construction,2020,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1066,4,project engineering intern,project engineering intern,us construction group,7/1/17,9/1/17,FALSE,335,62,303,building construction,2020,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1066,3,project management intern,project management intern,turner construction company,6/1/18,8/1/18,FALSE,914,61,273,building construction,2020,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1066,2,captain operations  infantry officer,captain operations  infantry officer,us army,12/1/20,4/1/25,FALSE,1582,1582,853,building construction,2020,male,19,19_Military,27,27_Military,FALSE,,
1066,1,assistant project manager,assistant project manager,brasfield  gorrie llc,4/1/25,7/17/25,TRUE,,107,0,building construction,2020,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1067,5,summer intern,summer intern,beazer homes,5/1/18,8/1/18,FALSE,365,92,,building construction,2020,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1067,4,summer intern,summer intern,beazer homes,5/1/19,8/1/19,FALSE,366,92,273,building construction,2020,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1067,3,summer intern,summer intern,beazer homes,5/1/20,7/1/20,FALSE,276,61,274,building construction,2020,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1067,2,assistant builder,assistant builder,beazer homes,2/1/21,9/1/21,FALSE,242,212,215,building construction,2020,female,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1067,1,project manager,project manager,grace thomas designs,10/1/21,7/17/25,TRUE,,1385,30,building construction,2020,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
1068,4,project management intern,project management intern,stylecraft homes of va,12/1/17,1/1/21,FALSE,1127,1127,,building construction,2020,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1068,3,estimator,estimator,covenant,1/1/21,8/1/22,FALSE,608,577,0,building construction,2020,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
1068,2,assistant project manager,assistant project manager,hitt contracting inc,9/1/22,8/1/23,FALSE,334,334,31,building construction,2020,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1068,1,assistant superintendent,assistant superintendent,hitt contracting inc,8/1/23,7/17/25,TRUE,,716,0,building construction,2020,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1070,3,engineer,engineer,grunley construction company inc,7/1/21,6/1/22,FALSE,365,335,,building construction,2021,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1070,2,project engineer,project engineer,brinkmann constructors,7/1/22,6/1/24,FALSE,701,701,30,building construction,2021,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1070,1,assistant project manager,assistant project manager,hitt contracting inc,6/1/24,7/17/25,TRUE,,411,0,building construction,2021,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1071,2,construction intern,construction intern,blair construction inc,5/1/18,8/1/20,FALSE,854,823,,building construction,2021,male,6,6_ProjectIntern,9,9_OtherIntern,FALSE,,
1071,1,casework director,casework director,eastern panel mfg inc,9/1/20,7/17/25,TRUE,,1780,31,building construction,2021,male,23,23_Others,28,28_Others,FALSE,,
1072,12,carpenters assistant,carpenters assistant,blue ridge home improvement inc,5/1/17,8/1/17,FALSE,365,92,,building construction,2021,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1072,11,intern,intern,james river exteriors,5/1/18,8/1/18,FALSE,92,92,273,building construction,2021,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1072,10,field assistant,field assistant,kesler contracting and property management llc,8/1/18,5/1/19,FALSE,273,273,0,building construction,2021,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1072,9,field operations intern,field operations intern,brasfield  gorrie llc,5/1/19,8/1/19,FALSE,123,92,0,building construction,2021,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1072,8,assistant superintendent,assistant superintendent,avis construction company inc,9/1/19,6/1/20,FALSE,243,274,31,building construction,2021,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1072,7,field intern,field intern,yates construction,5/1/20,5/1/21,FALSE,396,365,-31,building construction,2021,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1072,6,assistant superintendent,assistant superintendent,yates construction,6/1/21,1/1/22,FALSE,245,214,31,building construction,2021,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1072,5,assistant superintendent,assistant superintendent,yates construction,2/1/22,3/1/22,FALSE,28,28,31,building construction,2021,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1072,4,assistant superintendent,assistant superintendent,yates construction,3/1/22,1/1/23,FALSE,306,306,0,building construction,2021,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1072,3,superintendent,superintendent,yates construction,1/1/23,1/1/24,FALSE,365,365,0,building construction,2021,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
1072,2,superintendent,superintendent,yates construction,1/1/24,5/1/25,FALSE,486,486,0,building construction,2021,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
1072,1,superintendent,superintendent,branch,5/1/25,7/17/25,TRUE,,77,0,building construction,2021,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
1073,4,construction management intern,construction management intern,j a street  associates,5/1/18,8/1/18,FALSE,365,92,,building construction,2021,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1073,3,construction management intern,construction management intern,wm jordan company,5/1/19,5/1/21,FALSE,762,731,273,building construction,2021,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1073,2,assistant superintendent,assistant superintendent,wm jordan company,6/1/21,12/1/24,FALSE,1279,1279,31,building construction,2021,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
1073,1,construction field representative,construction field representative,walt disney world,12/1/24,7/17/25,TRUE,,228,0,building construction,2021,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
1074,7,internassistant field engineer,internassistant field engineer,allan myers inc,5/1/18,8/1/18,FALSE,365,92,,building construction,2021,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
1074,6,internassistant project engineer,internassistant project engineer,the whitingturner contracting company,5/1/19,8/1/19,FALSE,214,92,273,building construction,2021,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1074,5,internassistant project engineer,internassistant project engineer,the whitingturner contracting company,12/1/19,1/1/20,FALSE,183,31,122,building construction,2021,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
1074,4,summer associate,summer associate,clark construction group llc,6/1/20,8/1/20,FALSE,214,61,152,building construction,2021,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1074,3,extern,extern,long  foster companies,1/1/21,1/1/21,FALSE,181,0,153,building construction,2021,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
1074,2,project engineer,project engineer,hitt contracting inc,7/1/21,7/1/22,FALSE,365,365,181,building construction,2021,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
1074,1,assistant project manager,assistant project manager,hitt contracting inc,7/1/22,7/17/25,TRUE,,1112,0,building construction,2021,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1075,8,heavy equipment operator,heavy equipment operator,williams excavating,7/1/15,8/1/19,FALSE,1400,1492,,building construction,2021,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
1075,7,cad technician,cad technician,vt corporate research center,5/1/19,8/1/19,FALSE,92,92,-92,building construction,2021,male,20,20_VDC,29,29_VDC,FALSE,,
1075,6,assistant project manager,assistant project manager,southern air inc,8/1/19,6/1/20,FALSE,305,305,0,building construction,2021,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1075,5,assistant project manager,assistant project manager,benchmark construction company,6/1/20,8/1/20,FALSE,365,61,0,building construction,2021,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
1075,4,project engineer,project engineer,the whitingturner contracting company,6/1/21,6/1/22,FALSE,365,365,304,building construction,2021,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
